zipcode,population,centroid_lat,centroid_lon,regional spatial type,capacity,rc_centroid_lat,rc_centroid_lon
86690,3970,48.650294920602,10.798423879624,rural,166496,48.648477564624,10.783579191051
86692,1162,48.624533113875,10.902722158203,rural,0,,
86694,1423,48.71862708517,10.915254922612,rural,0,,
86695,3232,48.611459826772,10.828079935712,urban,174390,48.609033951635,10.816038482946
86697,2756,48.710064163818,11.103655050379,rural,176560,48.716840130677,11.10162668424
86698,2491,48.672592851745,10.86130188923,rural,167493,48.680906216957,10.871802040454
86700,797,48.875333372375,10.799897974825,rural,147180,48.869283509968,10.804540249468
86701,1588,48.690589429407,11.161381404072,urban,186433,48.688602617577,11.162739961354
86703,681,48.846815655687,10.945639852549,rural,154139,48.847791731174,10.931605013222
86704,1111,48.825246843536,10.972460114206,rural,157189,48.817025347826,10.968396972191
86706,2417,48.70147799002,11.342203939683,urban,206634,48.710942406599,11.33059272362
86707,2479,48.564401847899,10.822546232038,urban,182684,48.57530351204,10.833290381659
86709,1149,48.920403974068,10.79564269927,rural,145944,48.91083241295,10.790940688174
86720,20153,48.842406974988,10.475015970045,rural,128583,48.868023078698,10.515840607462
86732,5376,48.953750030037,10.593639392494,rural,134887,48.940790171542,10.603523278803
86733,1745,48.843989197784,10.637557974929,rural,135966,48.853376712762,10.615824093834
86735,1497,48.743026316006,10.487159208759,rural,119502,48.759870597025,10.445940052532
86736,1090,49.014317733958,10.5826115166,rural,0,,
86738,2057,48.865478213055,10.574350820461,rural,132687,48.853950444222,10.569992308101
86739,1148,48.797103515789,10.465000291055,rural,0,,
86741,865,48.95773055978,10.543457988921,rural,0,,
86742,2196,48.980869485732,10.475585234407,rural,119891,48.970188861641,10.466093142843
86744,1550,48.961604412723,10.634456989596,rural,0,,
86745,639,48.781927393979,10.521992571691,rural,0,,
86747,1292,48.924464789069,10.509338431119,rural,124937,48.926263508857,10.508082345037
86748,1393,48.932199853062,10.46689102357,rural,120872,48.931636977494,10.47332097476
86750,907,48.935030930011,10.661778062669,rural,0,,
86751,1482,48.770071785207,10.581506612138,rural,135175,48.777894358279,10.584018490445
86753,2583,48.816798792491,10.586682044171,rural,133672,48.808251335633,10.572439370428
86754,1897,48.920267323787,10.620077622491,rural,0,,
86756,1417,48.827751594446,10.522715739306,rural,0,,
86757,3469,48.884637715966,10.46975877977,rural,122898,48.895569121687,10.475032227986
86759,1506,48.881711259518,10.621613652081,rural,0,,
86807,12668,48.030500908718,10.733661266702,rural,184972,48.04664948668,10.721453881889
86825,14793,48.000448105565,10.594013414841,rural,171418,48.017599882556,10.617653006406
86830,13968,48.195418089531,10.721107312379,urban,206120,48.195463380345,10.755487718495
86833,3401,48.121501886015,10.65882493359,rural,179027,48.116915187322,10.664914087874
86836,14685,48.170867214146,10.83427072479,rural,207312,48.185498128779,10.77875723321
86842,7034,48.061975508947,10.636506572264,rural,176376,48.078130669389,10.65346627801
86845,5189,48.235282353132,10.748221208809,urban,219748,48.236787796052,10.776978942435
86850,4810,48.285181108567,10.651698073108,urban,191504,48.294035281766,10.651659720228
86853,3956,48.134044295558,10.75923228287,rural,197122,48.152406652638,10.753251025692
86854,1525,48.068614158926,10.692257489745,rural,0,,
86856,1534,48.151947954148,10.715778649407,rural,189964,48.163522532003,10.703482402989
86857,1735,48.120584947069,10.825926104918,rural,202910,48.124339662432,10.815510196209
86859,2587,48.064074473831,10.803468605389,rural,197473,48.070834053042,10.811617007697
86860,2537,47.994773956464,10.703139645238,rural,180494,48.004745510843,10.722202329535
86862,1925,48.077181945753,10.744709548882,rural,187019,48.098636046368,10.732952975468
86863,1779,48.25868189722,10.605408051789,rural,0,,
86865,2300,48.145175509623,10.593168754245,rural,166105,48.122924468718,10.574902515878
86866,1428,48.223848732741,10.627508842225,rural,0,,
86868,1134,48.178689898548,10.597417854437,rural,169022,48.174254268625,10.586537829001
86869,1390,47.948187118786,10.745476240297,rural,172551,47.933778202268,10.75112944318
86871,1518,48.064705791167,10.585602299153,rural,0,,
86872,1061,48.190415735925,10.645093066577,rural,182811,48.202513502085,10.651010133367
86874,3127,48.109653203237,10.550645225124,rural,165392,48.099453384719,10.569400880499
86875,2313,47.986421317619,10.786864636002,rural,182755,47.995228651371,10.76968047151
86877,1200,48.229122845317,10.587287660498,rural,172649,48.230279865874,10.587506237038
86879,1469,48.036078820335,10.671512959698,rural,0,,
86899,28915,48.031066904487,10.86216235111,rural,206610,48.045324994895,10.856987023494
86911,10730,47.952698792243,11.058761440774,rural,208839,47.954247937584,11.073896403632
86916,10578,48.096935626116,10.87439535372,rural,206875,48.076646424658,10.87101539396
86919,4603,48.020199139179,11.078227593114,urban,225749,48.01395351425,11.088351193242
86920,2676,47.8940515198,10.84775492218,rural,174703,47.914075949554,10.856031319482
86922,1346,48.09004307528,11.02377878992,urban,227361,48.094849948449,11.025374146075
86923,1739,48.020743592811,11.01681424573,urban,212930,48.017711813473,11.022051615668
86925,3750,47.938074948313,10.821889589534,rural,180582,47.949254001682,10.844024228941
86926,2605,48.079778107384,11.075881207895,urban,239138,48.072926294766,11.087472085744
86928,1870,48.003863825496,10.966917670748,rural,207641,48.028415307476,10.972704753509
86929,3816,48.076771774411,10.947621603825,rural,211247,48.069775973982,10.935242731703
86931,2537,48.206265633813,10.922084579407,rural,234430,48.207126287669,10.923359054879
86932,3525,48.004532331991,10.913291823731,rural,202653,48.017724956652,10.904775055412
86934,1681,47.927753951877,10.932815571637,rural,187793,47.939163079268,10.961218221274
86935,1569,47.908991914543,10.978705228453,rural,181386,47.900106399481,10.9722547649
86937,1986,48.165759899236,10.891848331315,rural,221314,48.172231742322,10.889468241311
86938,3971,48.051564126066,11.100867678471,urban,233357,48.042620203371,11.090354156971
86940,946,48.04356905919,10.936044774579,rural,207540,48.046651375207,10.931802195747
86941,141,48.098649575553,11.046242381009,urban,0,,
86943,964,47.971791040423,10.962642975852,rural,196036,47.978379989939,10.956849664641
86944,1422,47.977499926086,10.841174204161,rural,187584,47.980901395649,10.844133882615
86946,2641,47.963149787112,10.915929518718,rural,191163,47.965889454202,10.930244761225
86947,3943,48.130365185611,10.922996010625,rural,218124,48.124040425519,10.933514029903
86949,3912,48.056908547409,11.036241683482,urban,226705,48.063153659743,11.042605855848
86956,12311,47.813057985013,10.90029143825,rural,0,,
86971,12056,47.796295795472,10.949010375585,rural,0,,
86972,3416,47.827295244162,10.87087361645,rural,0,,
86974,1133,47.894911899002,10.940236997759,rural,176768,47.890341877602,10.93744993454
86975,2500,47.730337677119,10.763928999253,rural,0,,
86977,1783,47.774940525938,10.816208176984,rural,0,,
86978,1607,47.850608089291,10.896374691055,rural,0,,
86980,994,47.811714648738,10.781132258789,rural,152427,47.800042168191,10.815018605069
86981,1084,47.878569761856,10.907167620768,rural,173083,47.880121574529,10.908150062525
86983,2734,47.685129669185,10.776118218728,rural,130957,47.70423320788,10.797590865188
86984,918,47.67666243422,10.813035655184,rural,0,,
86986,987,47.820867875285,10.832670188599,rural,0,,
86987,1364,47.841339518514,10.810435671768,rural,0,,
86989,2881,47.709088618443,10.867350254589,rural,0,,
87435,18518,47.710168216905,10.308727194423,rural,142983,47.712807526473,10.296831842214
87437,23567,47.744733929391,10.339250827188,rural,145492,47.719835475105,10.330676827946
87439,25771,47.738353157833,10.285577593102,rural,148524,47.745875368323,10.30636042747
87448,9383,47.644660357674,10.270460677497,rural,128297,47.679531915603,10.307924700075
87452,10549,47.790868448916,10.166217838049,rural,112638,47.798598490651,10.14951736954
87459,8424,47.574384778753,10.541217916347,rural,107087,47.589377570125,10.555451982319
87463,8244,47.825593345252,10.291271973418,rural,135928,47.80497413844,10.301403071358
87466,4656,47.651327616791,10.446731615491,rural,117438,47.645784887945,10.466479719196
87471,7139,47.700628945022,10.359392639018,rural,136294,47.695541723682,10.336991986731
87474,4143,47.703882255136,10.196508326085,rural,123993,47.699335978436,10.245977431574
87477,4926,47.660334979536,10.35649885785,rural,122966,47.6582356409,10.342801879713
87480,5331,47.65264607179,10.149643633112,rural,94480,47.639544825142,10.111977757439
87484,3606,47.620782892312,10.509801037414,rural,112509,47.620536337457,10.497395322596
87487,5099,47.747606507664,10.213514570936,rural,129103,47.74996351014,10.235250022702
87488,2904,47.725911745836,10.418857890743,rural,141045,47.736929177245,10.377369034989
87490,3841,47.789145508146,10.358185003369,rural,140094,47.794466557082,10.352557433674
87493,3547,47.780084704435,10.308689316079,rural,140049,47.781225735448,10.308177049718
87494,833,47.660861012461,10.546524260683,rural,118349,47.655258262881,10.545347566759
87496,1623,47.843604778708,10.367880662065,rural,137984,47.830433729049,10.370241964518
87497,2583,47.583586221774,10.402951919283,rural,108671,47.606646762215,10.415452569662
87499,2594,47.774553926718,10.417770387823,rural,139249,47.766876905638,10.396956049101
87509,14718,47.57196605719,10.19523772242,rural,98485,47.556610795093,10.234942540142
87527,24328,47.501160277558,10.289971860994,rural,96045,47.513575926985,10.262302062403
87534,7626,47.524590354116,10.070327537146,rural,78099,47.566249047071,10.015640212692
87538,5525,47.439335303667,10.19287650772,rural,78535,47.463993538606,10.189045712594
87541,5109,47.465308037133,10.402900436083,rural,90331,47.503015881811,10.358656526539
87544,6026,47.487031782684,10.172320538523,rural,0,,
87545,3353,47.538982260643,10.279797410661,rural,99078,47.542335853266,10.27579918055
87547,1455,47.601216967741,10.117838324453,rural,0,,
87549,4465,47.586882875807,10.319088143735,rural,106884,47.590209928455,10.323456089343
87561,10022,47.362556049703,10.295812628012,rural,71575,47.418570795111,10.271568786449
87600,43968,47.883612840104,10.624845598857,rural,176550,47.897278682475,10.61901361532
87616,20323,47.754684316574,10.618066847183,rural,143432,47.76013827339,10.591158537347
87629,15133,47.58400310046,10.686660827728,rural,111956,47.598056125307,10.71102977712
87634,8190,47.848989118753,10.437481787739,rural,142411,47.839341036445,10.426002263344
87637,4216,47.659664498438,10.623879214499,rural,115653,47.635457304812,10.608735757764
87640,4280,47.821680574217,10.641676486106,rural,158737,47.837728566895,10.647222811808
87642,3623,47.613736019013,10.845672806243,rural,118702,47.646965231679,10.81588549521
87645,3261,47.571786026122,10.761987915235,rural,104544,47.571235152501,10.752812618455
87647,3695,47.761570240078,10.49692350851,rural,137774,47.769812714851,10.488770074681
87648,2104,47.825291263658,10.521899215503,rural,145378,47.815938587307,10.533931009345
87650,1368,47.952558569268,10.544098222543,rural,156816,47.941024081453,10.537677267373
87651,1744,47.819455927501,10.720767958949,rural,155379,47.830379633812,10.718885915828
87653,1391,47.913608780877,10.491478899108,rural,152555,47.916378237739,10.51361230449
87654,1590,47.870692355508,10.534634465524,rural,153040,47.87693901094,10.531358258628
87656,3891,47.93595167305,10.673588193958,rural,171527,47.928550367519,10.668324992938
87657,1361,47.700104980327,10.508960308851,rural,127310,47.70456420679,10.513107816603
87659,1169,47.613723388317,10.64199555307,rural,112611,47.613253019522,10.641068042672
87660,1501,47.904298440968,10.559834001877,rural,163246,47.908621196717,10.577450963707
87662,2446,47.908571983994,10.755116972088,rural,168345,47.901232544283,10.746327075208
87663,1468,47.704336670936,10.598161725379,rural,130426,47.707536874509,10.606464787757
87665,3248,47.873281170268,10.669103788623,rural,171499,47.900245798036,10.670056156548
87666,2290,47.936548974448,10.604502979169,rural,167377,47.932009295368,10.610172148758
87668,1361,47.953873751019,10.647628879352,rural,169771,47.947338664439,10.641987697293
87669,1291,47.619799676226,10.718703100203,rural,114607,47.620445414994,10.716418645778
87671,1773,47.889921394652,10.409447334974,rural,142128,47.892437761311,10.415670894064
87672,2290,47.663075697003,10.700402795028,rural,120631,47.656467947139,10.721270152169
87674,1825,47.82186812921,10.58065176639,rural,152234,47.824759505701,10.592845685807
87675,2782,47.733360855831,10.701410301001,rural,140174,47.754749578851,10.71783579806
87677,1949,47.882254174411,10.710711312277,rural,168495,47.897850600776,10.708335480073
87679,1942,47.923437795959,10.704955853998,rural,171842,47.93294470939,10.71603946729
87700,43623,47.977991762641,10.174372672409,rural,144436,47.975678172368,10.185097343898
87719,14741,48.058635082143,10.494473490302,rural,160518,48.063439402631,10.487793588733
87724,8377,47.927903971933,10.324737968981,rural,137225,47.946222015642,10.312699879886
87727,5524,48.146470045449,10.246738932838,rural,129711,48.155553639971,10.238053852556
87730,5591,47.872546918953,10.223370086809,rural,0,,
87733,3918,47.953171717485,10.405392530025,rural,142568,47.9498766099,10.391568287232
87734,2174,47.968534801638,10.219230122,rural,0,,
87736,791,47.87992994997,10.315799777393,rural,0,,
87737,2055,48.08791712595,10.20731631332,rural,123957,48.082399741944,10.201964059744
87739,2486,48.131990384196,10.38658949172,rural,143821,48.137055789401,10.388086355379
87740,3254,48.000428981731,10.134804657545,rural,125091,47.995550476354,10.138459862881
87742,3152,48.000816010838,10.493330284793,rural,156718,48.002658592372,10.50739902887
87743,1225,48.088222535057,10.271900708529,rural,0,,
87745,1889,48.18733442615,10.525076711893,rural,0,,
87746,3089,48.044567354003,10.342466501459,rural,139638,48.042800494353,10.340302299202
87748,1142,48.071648966928,10.153743385436,rural,0,,
87749,1354,47.974823258093,10.261775864801,rural,0,,
87751,1804,48.042084316414,10.154895754831,rural,119252,48.047291573296,10.154558758114
87752,1288,48.025912726679,10.246510916246,rural,0,,
87754,1887,48.049120195597,10.41212827891,rural,0,,
87755,1377,48.154253939104,10.321725924716,rural,0,,
87757,2693,48.181924317826,10.467847414446,rural,156030,48.165627561609,10.49272082536
87758,1903,47.902033503409,10.155079841398,rural,0,,
87760,1521,47.939980040743,10.246108563738,rural,0,,
87761,1421,48.058073405581,10.281622463985,rural,0,,
87763,1227,47.889479917241,10.113064902888,rural,0,,
87764,3296,47.853634362825,10.13927957012,rural,109395,47.861128365325,10.129948590633
87766,2749,47.990856697252,10.225877006455,rural,136791,47.993330457846,10.222746133871
87767,1440,48.054476358468,10.197381250857,rural,0,,
87769,1318,48.090176094271,10.414289555389,rural,0,,
87770,995,48.124610767174,10.289979691666,rural,133635,48.106685888272,10.300484227264
87772,2552,48.124959768032,10.44707753789,rural,152665,48.121503913084,10.463053979277
87773,895,48.100322744999,10.163237262291,rural,0,,
87775,1501,48.121677206158,10.488940353647,rural,0,,
87776,2701,48.004043613652,10.364825926928,rural,139398,48.012342435806,10.343213664187
87778,1428,48.012167859638,10.442350144459,rural,149702,48.025325349151,10.443709362477
87779,1808,48.003870218242,10.218855865478,rural,0,,
87781,1064,48.002567200003,10.269452557201,rural,0,,
87782,1455,47.956259650999,10.468535021128,rural,0,,
87784,2220,48.02703253068,10.298515147097,rural,0,,
87785,946,48.121432822859,10.215874095133,rural,0,,
87787,1968,47.904752148716,10.253059524882,rural,129635,47.895609170683,10.252325295994
87789,1978,47.927097540026,10.203697465629,rural,126639,47.920036673127,10.203993161869
88131,28958,47.581168193203,9.6815451574958,rural,61269,47.556132239665,9.7278131119298
88138,7603,47.609522986058,9.7826762442538,rural,65721,47.589767596109,9.7469426774329
88142,3735,47.580826912643,9.6355930511583,rural,58440,47.577148968644,9.6325922566201
88145,4992,47.653567037952,9.8478512465035,rural,71604,47.643043866426,9.8272754585733
88149,1782,47.574961589507,9.6146961366972,rural,0,,
88161,11532,47.604244943454,9.8821599546131,rural,78805,47.606939109779,9.9276717936642
88167,8216,47.628718615561,10.01486898666,rural,82144,47.613674809064,9.9905215883071
88171,6379,47.570844680816,9.9069334538897,rural,0,,
88175,4285,47.574882976601,9.8489520528249,rural,74600,47.585540133307,9.8575104170203
88178,3862,47.634169504484,9.9034862077473,rural,0,,
88179,1709,47.553603074521,9.945383606037,rural,0,,
89231,33517,48.380748596989,10.00917916437,urban,0,,
89233,22226,48.373258126239,10.062456346513,urban,130870,48.388189638419,10.048198352952
89250,22776,48.321475571593,10.064229485857,urban,135977,48.328727842957,10.08195615936
89257,17547,48.221080244145,10.109404072602,urban,119235,48.23262750596,10.078125905643
89264,13870,48.307560018974,10.166091437351,urban,134662,48.2876222915,10.162540075133
89269,13673,48.285703142431,10.091105267771,urban,133095,48.295984581339,10.085700690481
89275,9643,48.447827891613,10.088139483903,urban,119170,48.44556354311,10.094494603946
89278,9786,48.423066876233,10.142555412117,urban,131168,48.415045898916,10.155931177924
89281,5221,48.168042393093,10.129547379657,rural,116189,48.184165390015,10.10688145543
89284,7459,48.363842069035,10.155404140099,urban,137287,48.362281631991,10.157774002498
89287,4723,48.257966003625,10.096817228574,urban,127641,48.253237116018,10.105515994482
89290,3942,48.229745688119,10.200150491012,urban,127863,48.222398603452,10.172856883487
89291,1866,48.378550879907,10.113467003626,urban,132012,48.385266777718,10.104973211216
89293,1438,48.126786136158,10.135047787572,rural,111509,48.125409471986,10.119627491613
89294,906,48.167057761713,10.198769032914,urban,124229,48.174653346275,10.185947652449
89296,893,48.140409603561,10.178080525579,rural,121235,48.14825597926,10.174616547593
89297,2812,48.283596703192,10.254680216166,urban,134905,48.291462340896,10.219444654339
89299,1056,48.200610122938,10.178383890441,urban,0,,
89312,20569,48.466216270128,10.279139388248,urban,141440,48.424385210627,10.293096854363
89331,9856,48.427279610665,10.395321447338,rural,153134,48.431321699867,10.419301355396
89335,8947,48.373684752137,10.257325043664,rural,141880,48.367843748193,10.302099774701
89340,6930,48.457679769829,10.208839813173,urban,133980,48.43774188626,10.221411330073
89343,7179,48.394734254233,10.461167383848,rural,155397,48.402697180082,10.43926779232
89344,1426,48.508324246534,10.446803627437,rural,0,,
89346,4997,48.387221532368,10.2082930151,urban,0,,
89347,1523,48.427541616213,10.247318727404,urban,0,,
89349,3500,48.348046857033,10.465168827975,rural,154605,48.335436247835,10.440633758253
89350,1679,48.470575382234,10.427226898426,rural,150792,48.465226466953,10.430899985867
89352,1217,48.323125617375,10.298284858787,rural,0,,
89353,1179,48.496245846601,10.490268809806,rural,151899,48.511807663997,10.480959950692
89355,1624,48.499020496643,10.410243230889,rural,147335,48.493193592126,10.417705832116
89356,1963,48.449217617979,10.458286728822,rural,0,,
89358,3526,48.375653981831,10.370505480948,rural,146898,48.375825587658,10.361386928887
89359,3439,48.404108131245,10.280640160573,urban,0,,
89361,720,48.435012223311,10.521064236053,rural,0,,
89362,4370,48.479025004554,10.356117213002,rural,144610,48.488865352199,10.381573679228
89364,1714,48.453914759891,10.351221300383,rural,0,,
89365,1125,48.427104510547,10.456385130826,rural,0,,
89367,1269,48.349270767049,10.289422639987,rural,0,,
89368,840,48.462964944235,10.496265417384,rural,0,,
89407,19138,48.573412722862,10.529853982431,rural,154441,48.570696017772,10.508291005471
89415,11149,48.565177443803,10.428746349375,rural,0,,
89420,6946,48.61585448553,10.578520710069,rural,154551,48.613455614729,10.580760777983
89423,8175,48.524481228326,10.365169960611,rural,137663,48.563611306539,10.396315081986
89426,3844,48.631749293337,10.445864767355,rural,134247,48.614679300318,10.43280282729
89428,3760,48.651106417087,10.294393223197,rural,0,,
89429,2373,48.64157304331,10.33915054699,rural,118192,48.62717184256,10.332333852901
89431,1377,48.537631362445,10.32302048807,rural,126547,48.544491301957,10.311785155686
89434,1841,48.657033742724,10.605470385515,rural,0,,
89435,1751,48.661655342877,10.495355094147,rural,0,,
89437,1672,48.611906070246,10.365392177413,rural,126229,48.604607576741,10.367578700721
89438,3998,48.509010835668,10.536279149215,rural,161211,48.511912691104,10.560395762434
89440,1025,48.675034496927,10.541883092412,rural,0,,
89441,1055,48.57348074522,10.325737833393,rural,0,,
89443,1494,48.638671231625,10.661690996376,rural,0,,
89446,1061,48.650039773024,10.392620556813,rural,0,,
90402,6671,49.449132029878,11.088086283262,urban,0,,
90403,10836,49.455632931487,11.079521296878,urban,0,,
90408,14975,49.465757290121,11.076028653407,urban,0,,
90409,17180,49.466802870936,11.090144343053,urban,0,,
90411,14398,49.489719233202,11.107364667619,urban,378419,49.48010954185,11.114986587144
90419,24077,49.461033812134,11.057277960456,urban,0,,
90425,16395,49.47543478898,11.059688865976,urban,0,,
90427,17039,49.513424582768,11.042278900846,urban,334964,49.52217659073,11.023704966993
90429,24711,49.454116194287,11.045331644531,urban,0,,
90431,18882,49.445339147154,11.019944675609,urban,0,,
90439,18900,49.439715449259,11.04567291854,urban,446767,49.441159959122,11.058120077749
90441,19159,49.427620396991,11.053084360126,urban,0,,
90443,24650,49.4415344682,11.068572264305,urban,0,,
90449,18624,49.425234584149,11.012466392492,urban,0,,
90451,16342,49.403065524242,11.050136627077,urban,0,,
90453,17008,49.382637967548,11.033766052503,urban,0,,
90455,16888,49.367303629196,11.082425041334,urban,289437,49.346065442915,11.06185156037
90459,28880,49.438132273542,11.082610549585,urban,0,,
90461,24080,49.425297236344,11.094892406183,urban,0,,
90469,14303,49.406147497612,11.086203465531,urban,0,,
90471,19669,49.418043978872,11.123504575153,urban,0,,
90473,17876,49.401956305024,11.138938036217,urban,0,,
90475,16015,49.428706837156,11.19044621962,urban,295177,49.418775765749,11.201641142464
90478,18036,49.437472695968,11.108660737,urban,0,,
90480,19444,49.447053300756,11.124927178754,urban,394660,49.433888512446,11.12505944433
90482,16157,49.464439860566,11.152714220649,urban,0,,
90489,21780,49.456734660184,11.096037996758,urban,0,,
90491,21465,49.467738979034,11.118828110058,urban,0,,
90513,26202,49.43283638323,10.924352321789,urban,307016,49.43510295961,10.918654809053
90518,15942,49.392252256054,11.380094715381,urban,212224,49.380079399764,11.378486095504
90522,18043,49.423433699915,10.968743181695,urban,0,,
90530,16572,49.353564340316,11.163918155008,urban,270595,49.347241175206,11.161551441568
90537,13109,49.38301744423,11.23430368857,urban,269881,49.37113190476,11.199436594047
90542,14787,49.585322128421,11.219186154056,urban,243400,49.576390382371,11.210278991611
90547,14279,49.398101001165,10.980875275568,urban,0,,
90552,12368,49.474382953518,11.260473015017,urban,265513,49.474318859661,11.248645709756
90556,14183,49.461237003855,10.854229309453,urban,0,,
90559,11883,49.343041004237,11.338437178632,urban,218476,49.335637339285,11.313523413228
90562,11843,49.550438134903,11.117076942402,urban,0,,
90571,8781,49.491270757105,11.201582482487,urban,294040,49.475407542844,11.201386434056
90574,10343,49.384371568447,10.877251258057,urban,0,,
90579,10968,49.484341340449,10.778065099504,urban,232048,49.49670508502,10.815245381974
90584,8491,49.241648203097,11.238662776631,urban,0,,
90587,11239,49.518237582547,10.883199563634,urban,0,,
90592,8777,49.34528441845,11.253101461521,urban,239842,49.352574858357,11.25524682939
90596,7701,49.308021369387,11.132504617443,urban,0,,
90599,5827,49.397732200111,10.691132160413,rural,180973,49.407218022877,10.677203203819
90602,5875,49.293291774292,11.278451053715,urban,213615,49.302741504473,11.283031408444
90607,4698,49.507484931782,11.241682863585,urban,263981,49.491531992056,11.244138786125
90610,4307,49.41210758124,11.301404920384,urban,234544,49.399067597951,11.297838819467
90613,4304,49.414727666911,10.771301314219,urban,0,,
90614,2236,49.424153747916,10.863371198693,urban,0,,
90616,2208,49.44723998275,10.646976371514,rural,0,,
90617,2287,49.528013195304,10.825151675512,urban,0,,
90619,1397,49.457627324597,10.578783602888,rural,0,,
90762,19483,49.47686523739,10.986558039248,urban,0,,
90763,29316,49.459334402865,10.99211613429,urban,396909,49.465364355972,11.006426230428
90765,26794,49.497364889328,10.99904462562,urban,0,,
90766,24719,49.484602859505,10.965450677063,urban,0,,
90768,21804,49.513908598025,10.951710666967,urban,332647,49.509295302475,10.964764807624
91052,29094,49.585153214915,11.00737837615,urban,0,,
91054,22507,49.606058939923,11.029167788622,urban,279434,49.596171068019,11.052936878278
91056,35315,49.588450814757,10.954750354457,urban,293493,49.583931168968,10.968643610108
91058,26044,49.557729130274,11.006496279472,urban,0,,
91074,23492,49.572286588865,10.890228684214,urban,263210,49.579241458654,10.901760908923
91077,13309,49.620135434758,11.134825589957,urban,246068,49.611521755908,11.136360846808
91080,8991,49.616664914571,11.061162007358,urban,0,,
91083,7765,49.655305067106,11.032316637598,urban,245903,49.648727997409,11.026075804778
91085,6619,49.626072131325,10.82025034477,urban,0,,
91086,3194,49.57291081394,10.821721389679,urban,0,,
91088,4638,49.625624759766,11.014875797035,urban,0,,
91090,2790,49.659997967195,11.10854494938,urban,230516,49.661431868565,11.092093057529
91091,2459,49.624426141265,10.875788688378,urban,0,,
91093,3572,49.649257676899,10.897921809053,urban,0,,
91094,3080,49.638636017932,11.078049179543,urban,246825,49.642653586497,11.058413722163
91096,4790,49.652736488258,10.967431203574,urban,0,,
91097,1291,49.593476296985,10.769593935437,urban,0,,
91099,1599,49.667231244091,11.067864095646,urban,231464,49.667905144049,11.069850091436
91126,50795,49.323646369148,11.019047420236,urban,278763,49.338138163813,11.07672081584
91154,25794,49.231449436392,11.117583898806,urban,0,,
91161,13814,49.183512003761,11.213051647875,urban,182009,49.162103257187,11.199689092736
91166,7044,49.202166052384,11.014410852951,rural,0,,
91171,7291,49.058066447992,11.329637455009,urban,0,,
91174,5287,49.169130164811,10.918429736187,rural,0,,
91177,5553,49.094152925984,11.217077513629,rural,0,,
91180,4957,49.132228475947,11.120447454327,rural,0,,
91183,5735,49.235444540043,10.936428209621,rural,0,,
91186,5435,49.26925346429,11.025772245327,urban,225742,49.271583304801,11.043694790079
91187,3035,49.154284541488,11.032777634807,rural,182729,49.17540115765,11.000029473898
91189,3772,49.330742676618,10.906275158399,urban,0,,
91207,27226,49.537423472817,11.271867127381,urban,247228,49.503781876179,11.274596559356
91217,12940,49.512549932429,11.435870845375,urban,196637,49.504582809846,11.439086829662
91220,8348,49.575661019087,11.364232168553,urban,209948,49.564927045458,11.339387556316
91224,5472,49.521852512364,11.509161987674,urban,181023,49.502565832872,11.49767954356
91227,6682,49.451081327029,11.331758590808,urban,240140,49.448157679719,11.294754408631
91230,3892,49.466065244532,11.492243277602,rural,186536,49.485052895678,11.472213024367
91233,4890,49.533788744581,11.34255737752,urban,227071,49.532021196491,11.315385051791
91235,3339,49.611207954793,11.493625483108,rural,166406,49.606070608936,11.514819921273
91236,1186,49.427146181212,11.536104239732,rural,172337,49.431128742634,11.545877150273
91238,2889,49.451273540089,11.411627853824,urban,204613,49.46569197227,11.395773006242
91239,1976,49.496933754561,11.392353952654,urban,205942,49.494185816297,11.393109769204
91241,2170,49.567066541557,11.423525369489,rural,190450,49.552405703297,11.424936245305
91242,2151,49.50807719371,11.345420863577,urban,218222,49.509527957108,11.348010849128
91244,2347,49.519306505948,11.374222483913,urban,213244,49.514576461788,11.362750987662
91245,3325,49.616936224695,11.344372647957,urban,198755,49.60632112567,11.330559105278
91247,1804,49.566092897654,11.492989248327,rural,175787,49.558682144073,11.493514962858
91249,1289,49.499265930023,11.587358087522,rural,168649,49.49957227699,11.568328537275
91257,14298,49.75229696145,11.513880114263,rural,153239,49.765370466799,11.551187898801
91275,9368,49.694913357052,11.608886280464,rural,150669,49.70076056105,11.627565606635
91278,5665,49.772267767561,11.423606111666,rural,0,,
91281,3480,49.768826805972,11.682432787958,rural,0,,
91282,2648,49.675418559645,11.406301634525,rural,0,,
91284,2994,49.630130662891,11.563499058396,rural,160759,49.625463421748,11.548777817126
91286,2296,49.703834207549,11.330868832418,urban,173902,49.694010613655,11.3527919331
91287,1370,49.661172517818,11.462683968008,rural,0,,
91289,1052,49.811383324249,11.584841785126,rural,0,,
91301,32064,49.72229468299,11.064317505509,urban,227217,49.722494153719,11.064175108026
91315,13893,49.728229359576,10.841625218677,urban,200859,49.707425236985,10.861752231976
91320,7310,49.788216743748,11.187311071858,urban,181257,49.774638765685,11.184148644503
91322,4271,49.661188132864,11.24545378281,urban,204566,49.648856814001,11.239920954961
91325,7718,49.710252794602,10.896371300527,urban,0,,
91327,4304,49.752888942577,11.33467851644,rural,163499,49.774817903326,11.341742414154
91330,6773,49.769035190453,11.082674917083,urban,195286,49.772964991555,11.043414728127
91332,3816,49.877759555997,11.152603568091,rural,165108,49.86312499197,11.159189218707
91334,5470,49.688746570678,10.937433093045,urban,0,,
91336,5208,49.704106865722,10.969168915032,urban,223699,49.686995659833,10.997091938871
